universe;isin;name;ticker;group;missing_fields;preferred_method;mode;priority_score;status
ACTION;FR0011005933;BIOSYNEX;ALBIO.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0011033083;MOULINVEST;ALMOU.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0011038348;KLARSEN;ALKLA.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0011040500;74SOFTWARE;74SW.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0011041011;BLUELINEA;ALBLU.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0011049824;MEDIAN TECHNOLOGIES;ALMDT.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0011051598;AMOEBA;ALMIB.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0011052257;GLOBALBIOENERGIES;;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0011053636;CAPITAL B;ALCPB.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0011071570;COGRA;ALCOG.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0011076595;TELEVISTA;MLVST;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0011092089;MAISON CLIO BLUE;MLCLI;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0011100759;GALEO;MLGAL;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0011131788;SMALTO;MLSML;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0011158823;INFOCLIP;MLIFC;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0011179886;INTRASENSE;ALINS.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0011184241;ADOCIA;ADOC.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0011208693;GOLD BY GOLD;ALGLD.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0011217710;METHANOR;ALMET.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0011271600;FERMENTALG;ALGAE.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0011341205;NANOBIOTIX;NANO.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0011365907;BOA CONCEPT;ALBOA.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0011464452;SPINEGUARD;ALSGD.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0011466069;EKINOPS;EKI.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0011476928;FNAC DARTY;FNAC.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0011490648;ECOSLOPS;ALESA.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0011532225;VOGO;ALVGO.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0011605617;FONCIERE VINDI;MLVIN;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0011636083;NEOLIFE;ALNLF.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0011648716;CARBIOS;ALCRB.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0011648971;QUANTUM GENOMICS;ALQGC.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0011665280;FIGEAC AERO;FGA.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0011716265;CROSSJECT;ALCJ.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0011776889;UMALIS GROUP;MLUMG;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0011858190;REALITES;ALREA.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0011884378;LUCIBEL;;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0011898584;UV GERMI;ALUVI.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0011908045;AG3I;MLAGI;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0011950682;SERGEFERRARI GROUP;ALFER.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0011950732;ELIOR GROUP;ELIOR.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0011992700;ATEME;ATEME.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0011995588;VOLTALIA;VLTSA.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0012127173;OSE IMMUNOTHERAPEUTICS;OSE.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0012185536;ARTEA;ARTE.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0012202497;DIAGNOSTIC MEDICAL SYSTEMS;ALDMS.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0012300424;FD;MLFDV;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0012333284;ABIVAX;ABVX.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0012336691;HOME CONCEPT;MLHCF;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0012419307;PULLUP ENTERTAINMENT;ALPUL.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0012432516;POXEL;POXEL.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0012532810;WAGA ENERGY;WAGA.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0012596468;SENSORION;ALSEN.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0012612646;GROUPE PARTOUCHE;PARP.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0012613610;PRODWAYS GROUP;ALPWG.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0012616852;ABIONYX PHARMA;ABNX.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0012634822;MAAT PHARMA;MAAT.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0012709160;UNITI;ALUNT.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0012819381;GROUPE GUILLIN;ALGIL.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0012821890;ADUX;ALDUX.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0012821916;HIPAY GROUP;ALHYP.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0012872141;JACQUES BOGART;JBOG.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0012882389;EQUASENS;EQS.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0012968485;ASHLER ET MANSON;MLAEM;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0013006558;SHOWROOMPRIVE;SRP.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0013015583;POULAILLON;;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0013018124;NICOX S.A.;ALCOX.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0013030152;FRANCAISE ENERGIE;FDE.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0013053535;MILIBOO;ALMLB.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0013060100;IMMERSION;ALIMR.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0013079092;WE.CONNECT;ALWEC.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0013143872;WITBE;ALWIT.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0013153541;MAISONS DU MONDE;MDM.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0013155975;SAVONNERIE NYONS;MLSDN;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0013156007;KERLINK;ALKLK.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0013178712;CERINNOV GROUP;;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0013183985;GENSIGHT BIOLOGICS;SIGHT.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0013185857;ABEO;ABEO.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0013214145;SMCP;SMCP.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0013227113;SOITEC;SOI.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0013230067;FNP TECHNOLOGIES SA;MLFNP;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0013230950;LIGHTON;ALTAI.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0013233012;INVENTIVA;IVA.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0013240934;EUROBIO-SCIENTIFIC;ALERS.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0013252186;PLAST.VAL LOIRE;ALPVL.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0013253812;ALVEEN;MLALV;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0013254851;VALBIOTIS;ALVAL.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0013256518;EUROFINS CEREP;ALECR.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0013257409;COFIDUR S.A.;ALCOF.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0013266772;ONE EXPERIENCE;ALEXP.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0013280286;BIOMERIEUX;BIM.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0013283108;DELTA PLUS GROUP;ALDLT.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0013284627;ADEUNIS;ALARF.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0013286259;THERANEXUS;ALTHX.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0013295789;TFF GROUP;TFF.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0013296746;ADVICENNE;ALDVI.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0013308582;LARGO;ALLGO.PA;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
ACTION;FR0013310281;OCTOPUS BIOSAFETY;MLOCT;PORTFOLIO_EXECUTION;portfolio_weight|portfolio_correlation|portfolio_risk_contribution|bid|ask|spread_est_bps|depth_multiple|broker_fee_bps|order_size;USER_AND_BROKER_INPUT;INPUT_REQUIRED;128;PENDING
